Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
G200;Enlarge;0.1;39K;E24;2.0;7;350;100 to 180;Through-hole;0719;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.1;39K;E24;2.0;7;350;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.1;39K;E24;5.0;6.3;350;100 to 180;Through-hole;0719;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.1;39K;E24;5.0;6.3;350;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.1;39K;E24;5.0;7;350;100 to 180;Through-hole;0719;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.1;39K;E24;5.0;7;350;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;2.0;11.7;500;100 to 180;Through-hole;0933;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;2.0;11.7;500;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;2.0;13;500;100 to 180;Through-hole;0933;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;2.0;13;500;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;5.0;11.7;500;100 to 180;Through-hole;0933;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;5.0;11.7;500;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;5.0;13;500;100 to 180;Through-hole;0933;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.15;68K;E24;5.0;13;500;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;2.0;15.3;650;100 to 180;Through-hole;0947;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;2.0;15.3;650;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;2.0;17;650;100 to 180;Through-hole;0947;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;2.0;17;650;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;5.0;15.3;650;100 to 180;Through-hole;0947;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;5.0;15.3;650;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;5.0;17;650;100 to 180;Through-hole;0947;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
G200;Enlarge;0.2;120K;E24;5.0;17;650;100 to 180;Through-hole;Axial;-55 to +350;No;image/resistors-fixed/21002.png;Datasheet\/resistors-fixed/G200\G200.pdf;
