Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
CHPFR;Enlarge;10;1M;;1.0;0.1;50;100;Surface-mount;0603;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.1;50;200;Surface-mount;0603;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.2;100;200;Surface-mount;0805;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.2;50;100;Surface-mount;0805;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.25;200;100;Surface-mount;1206;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.25;200;200;Surface-mount;1206;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.5;300;100;Surface-mount;2010;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.5;300;200;Surface-mount;2010;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.8;300;100;Surface-mount;2512;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;1.0;0.8;300;200;Surface-mount;2512;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;2.0;0.1;50;100;Surface-mount;0603;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;2.0;0.2;100;100;Surface-mount;0805;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;2.0;0.25;200;100;Surface-mount;1206;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;2.0;0.5;300;100;Surface-mount;2010;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;2.0;0.8;300;100;Surface-mount;2512;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;5.0;0.1;50;100;Surface-mount;0603;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;5.0;0.2;100;100;Surface-mount;0805;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;5.0;0.25;200;100;Surface-mount;1206;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;5.0;0.5;300;100;Surface-mount;2010;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
CHPFR;Enlarge;10;1M;;5.0;0.8;300;100;Surface-mount;2512;-55 to +155;No;image/resistors-fixed/52033.png;Datasheet\/resistors-fixed/CHPFR\CHPFR.pdf;Datasheet\/resistors-fixed/CHPFR\CHPFR.zip
