Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;6.8 µF;50.0;450.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;180 µF;6.3;80.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;150 µF;20.0;75.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;120 µF;10.0;70.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;22 µF;35.0;240.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;16.0;55.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;25.0;200.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;16.0;95.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;6.3;60.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;10.0;45.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;10 µF;50.0;500.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;6.3;65.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;10 µF;25.0;280.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;150 µF;10.0;75.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;35.0;200.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;16.0;55.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;25.0;95.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;16.0;90.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;680 µF;6.3;45.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;10.0;45.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;50.0;350.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;6.3;80.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;25.0;130.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;150 µF;10.0;65.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;35.0;190.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;20.0;110.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;25.0;90.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;16.0;80.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;10.0;550.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;25.0;130.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;680 µF;10.0;45.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;22 µF;50.0;300.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;6.3;80.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;10.0;65.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;4.7 µF;50.0;800.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;270 µF;4.0;60.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;20.0;90.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;35.0;270.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;150 µF;16.0;85.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;10.0;75.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;25.0;130.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;16.0;550.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
