Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;100.0;1600.0;19.46 x 9.53 (T);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;680 µF;50.0;700.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;750 µF;75.0;600.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;240 µF;125.0;800.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;10 µF;125.0;5500.0;11.51 x 4.78 (C);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;33 µF;75.0;2500.0;11.51 x 4.78 (C);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;100.0;1200.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;47 µF;60.0;2000.0;11.51 x 4.78 (C);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;1 mF;75.0;500.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;350 µF;125.0;800.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;47 µF;125.0;2300.0;16.28 x 7.14 (F);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;110 µF;75.0;1300.0;16.28 x 7.14 (F);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;400 µF;100.0;700.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;60.0;1100.0;16.28 x 7.14 (F);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;15 µF;100.0;3500.0;11.51 x 4.78 (C);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;68 µF;50.0;1500.0;11.51 x 4.78 (C);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;180 µF;75.0;1500.0;16.28 x 7.14 (F);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;50 µF;125.0;2300.0;16.28 x 7.14 (F);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;470 µF;100.0;700.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;390 µF;60.0;900.0;19.46 x 9.53 (T);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;68 µF;100.0;2100.0;16.28 x 7.14 (F);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;50.0;900.0;16.28 x 7.14 (F);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;330 µF;75.0;1000.0;19.46 x 9.53 (T);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;100 µF;125.0;1800.0;19.46 x 9.53 (T);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;560 µF;100.0;700.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;560 µF;60.0;800.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;100.0;1600.0;19.46 x 9.53 (T);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;470 µF;50.0;750.0;19.46 x 9.53 (T);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;470 µF;75.0;900.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;125.0;1600.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;750 µF;100.0;900.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
134D;Enlarge;Tantalum, Wet;Through Hole;Axial;1 mF;60.0;500.0;26.97 x 9.53 (K);image/capacitors\40072.png;Datasheet\capacitors\134D\134D.pdf;Datasheet\capacitors\134D\134D.zip
