Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
BSI;Enlarge;0.01;0.091;E24;5.0;3;200;300;Through-hole;0516;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.015;0.091;E24;5.0;5;250;300;Through-hole;0523;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.02;0.091;E24;5.0;6;300;300;Through-hole;0923;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.025;0.091;E24;5.0;2;120;300;Through-hole;0063;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.035;0.091;E24;5.0;8;500;300;Through-hole;0932;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.06;0.091;E24;5.0;10;750;300;Through-hole;0947;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;100K;E24;5.0;8;500;100;Through-hole;0932;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;150K;E24;5.0;10;750;100;Through-hole;0947;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;15K;E24;5.0;3;200;100;Through-hole;0068;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;20K;E24;5.0;4;200;100;Through-hole;0516;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;2K;E24;5.0;1;50;100;Through-hole;0058;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;3.97K;E24;5.0;2;120;100;Through-hole;0063;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;39.7K;E24;5.0;5;250;100;Through-hole;0523;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;56K;E24;5.0;6;300;100;Through-hole;0923;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;14.7K;E48;2.0;3;200;100;Through-hole;0068;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;14.7K;E48;2.0;3;200;300;Through-hole;0068;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;19.6K;E48;2.0;3;200;100;Through-hole;0516;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;19.6K;E48;2.0;3;200;300;Through-hole;0516;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.015;38.3K;E48;2.0;5;250;100;Through-hole;0523;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.015;38.3K;E48;2.0;5;250;300;Through-hole;0523;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.02;59K;E48;2.0;6;300;100;Through-hole;0923;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.02;59K;E48;2.0;6;300;300;Through-hole;0923;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.025;3.83K;E48;2.0;2;120;100;Through-hole;0063;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.025;3.83K;E48;2.0;2;120;300;Through-hole;0063;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.035;100K;E48;2.0;8;500;100;Through-hole;0932;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.035;100K;E48;2.0;8;500;300;Through-hole;0932;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.06;147K;E48;2.0;10;750;100;Through-hole;0947;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.06;147K;E48;2.0;10;750;300;Through-hole;0947;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;1.96K;E48;2.0;1;50;100;Through-hole;0058;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;0.0976;E96;1.0;3;200;300;Through-hole;0068;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;0.0976;E96;1.0;3;200;300;Through-hole;0516;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;15K;E96;1.0;3;200;100;Through-hole;0068;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.01;20K;E96;1.0;3;200;100;Through-hole;0516;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.015;0.0976;E96;1.0;5;250;300;Through-hole;0523;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.015;39.2K;E96;1.0;5;250;100;Through-hole;0523;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.02;0.0976;E96;1.0;6;300;300;Through-hole;0923;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.02;59K;E96;1.0;6;300;100;Through-hole;0923;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.025;0.0976;E96;1.0;2;120;300;Through-hole;0063;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.025;3.92K;E96;1.0;2;120;100;Through-hole;0063;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.035;0.0976;E96;1.0;8;500;300;Through-hole;0932;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.035;100K;E96;1.0;8;500;100;Through-hole;0932;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.06;0.0976;E96;1.0;10;750;300;Through-hole;0947;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.06;150K;E96;1.0;10;750;100;Through-hole;0947;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
BSI;Enlarge;0.1;2K;E96;1.0;1;50;100;Through-hole;0058;-55 to +275;No;image/resistors-fixed/50011.png;Datasheet\/resistors-fixed/BSI\BSI.pdf;
