Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
IGBR;Enlarge;20;25;;20.0;0.25;75;300;Wire bondable;0202;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;20.0;2;75;250;Wire bondable;0404;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;20.0;4;75;200;Wire bondable;0808;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;25.0;0.25;75;300;Wire bondable;0202;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;25.0;2;75;250;Wire bondable;0404;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;25.0;4;75;200;Wire bondable;0808;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;5.0;0.25;75;300;Wire bondable;0202;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;5.0;2;75;250;Wire bondable;0404;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;20;25;;5.0;4;75;200;Wire bondable;0808;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;22;25;;10.0;3;75;200;Wire bondable;0606;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;22;25;;20.0;3;75;200;Wire bondable;0606;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;22;25;;25.0;3;75;200;Wire bondable;0606;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;22;25;;5.0;3;75;200;Wire bondable;0606;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;3.3;15;;10.0;2;75;500;Wire bondable;0404;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;3.3;15;;20.0;2;75;500;Wire bondable;0404;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;3.3;15;;25.0;2;75;500;Wire bondable;0404;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;3.3;15;;5.0;2;75;500;Wire bondable;0404;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;5;10;;10.0;4;75;350;Wire bondable;0808;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;5;10;;20.0;4;75;350;Wire bondable;0808;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;5;10;;25.0;4;75;350;Wire bondable;0808;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
IGBR;Enlarge;5;10;;5.0;4;75;350;Wire bondable;0808;-55 to +125;No;image/resistors-fixed/61107.png;Datasheet\/resistors-fixed/IGBR\IGBR.pdf;Datasheet\/resistors-fixed/IGBR\IGBR.zip
